time,location,water_level
2020/05/10/11,黄石,4.18
2020/05/10/11,九江,4.01
2020/05/10/11,安庆,3.86
2020/05/10/11,芜湖,2.58
2020/05/10/11,南京,2.64
2020/05/10/11,镇江,3.54
2020/05/10/11,湘江长沙,30.86
2020/05/11/11,宜宾,2.03
2020/05/11/11,泸州(二郎滩),1.07
2020/05/11/11,北碚,0.2
2020/05/11/11,重庆,1.3
2020/05/11/11,寸滩,159.84
2020/05/11/11,涪陵(清溪场),154.5
2020/05/11/11,万州,154.66
2020/05/11/11,茅坪,154.25
2020/05/11/11,宜昌,1.88
2020/05/11/11,枝江,0.76
2020/05/11/11,沙市,-0.53
2020/05/11/11,监利,4.17
2020/05/11/11,城陵矶,5.92
2020/05/11/11,汉口,4.82
2020/05/11/11,黄石,4.44
2020/05/11/11,九江,4.21
2020/05/11/11,安庆,4.02
2020/05/11/11,芜湖,2.67
2020/05/11/11,南京,2
2020/05/11/11,镇江,3.13
2020/05/11/11,湘江长沙,30.98
2020/05/12/11,宜宾,1.69
2020/05/12/11,泸州(二郎滩),1.5
2020/05/12/11,北碚,0.74
2020/05/12/11,重庆,0.92
2020/05/12/11,寸滩,159.4
2020/05/12/11,涪陵(清溪场),153.99
2020/05/12/11,万州,154.14
2020/05/12/11,茅坪,153.78
2020/05/12/11,宜昌,1.84
2020/05/12/11,枝江,0.92
2020/05/12/11,沙市,-0.38
2020/05/12/11,监利,4.1
2020/05/12/11,城陵矶,5.84
2020/05/12/11,汉口,4.92
2020/05/12/11,黄石,4.6
2020/05/12/11,九江,4.35
2020/05/12/11,安庆,4.11
2020/05/12/11,芜湖,2.67
2020/05/12/11,南京,1.87
2020/05/12/11,镇江,2.63
2020/05/12/11,湘江长沙,31.02
2020/05/13/11,宜宾,1.74
2020/05/13/11,泸州(二郎滩),1.7
2020/05/13/11,北碚,-0.25
2020/05/13/11,重庆,1.68
2020/05/13/11,寸滩,160.18
2020/05/13/11,涪陵(清溪场),153.65
2020/05/13/11,万州,153.72
2020/05/13/11,茅坪,153.27
2020/05/13/11,宜昌,1.8
2020/05/13/11,枝江,0.94
2020/05/13/11,沙市,-0.3
2020/05/13/11,监利,4.15
2020/05/13/11,城陵矶,5.84
2020/05/13/11,汉口,4.98
2020/05/13/11,黄石,4.69
2020/05/13/11,九江,4.42
2020/05/13/11,安庆,4.12
2020/05/13/11,芜湖,2.71
2020/05/13/11,南京,1.96
2020/05/13/11,镇江,2.22
2020/05/13/11,湘江长沙,31.02
2020/05/14/11,宜宾,1.95
2020/05/14/11,泸州(二郎滩),2.1
2020/05/14/11,北碚,-0.29
2020/05/14/11,重庆,1.82
2020/05/14/11,寸滩,160.21
2020/05/14/11,涪陵(清溪场),153.25
2020/05/14/11,万州,153.34
2020/05/14/11,茅坪,152.98
2020/05/14/11,宜昌,1.75
2020/05/14/11,枝江,0.96
2020/05/14/11,沙市,-0.26
2020/05/14/11,监利,4.17
2020/05/14/11,城陵矶,5.81
2020/05/14/11,汉口,5.03
2020/05/14/11,黄石,4.74
2020/05/14/11,九江,4.46
2020/05/14/11,安庆,4.18
2020/05/14/11,芜湖,2.79
2020/05/14/11,南京,2.13
2020/05/14/11,镇江,1.86
2020/05/14/11,湘江长沙,31.07
2020/05/15/11,宜宾,2.1
2020/05/15/11,泸州(二郎滩),2.2
2020/05/15/11,北碚,-0.27
2020/05/15/11,重庆,2.27
2020/05/15/11,寸滩,160.7
2020/05/15/11,涪陵(清溪场),153.15
2020/05/15/11,万州,153.19
2020/05/15/11,茅坪,152.79
2020/05/15/11,宜昌,1.65
2020/05/15/11,枝江,0.78
2020/05/15/11,沙市,-0.38
2020/05/15/11,监利,4.22
2020/05/15/11,城陵矶,5.89
2020/05/15/11,汉口,5.28
2020/05/15/11,黄石,4.88
2020/05/15/11,九江,4.55
2020/05/15/11,安庆,4.22
2020/05/15/11,芜湖,2.74
2020/05/15/11,南京,2.03
2020/05/15/11,镇江,1.69
2020/05/15/11,湘江长沙,31.34
2020/05/16/11,宜宾,2.2
2020/05/16/11,泸州(二郎滩),2.15
2020/05/16/11,北碚,0.79
2020/05/16/11,重庆,2.8
2020/05/16/11,寸滩,161.3
2020/05/16/11,涪陵(清溪场),153.07
2020/05/16/11,万州,153.06
2020/05/16/11,茅坪,152.67
2020/05/16/11,宜昌,1.63
2020/05/16/11,枝江,0.7
2020/05/16/11,沙市,-0.49
2020/05/16/11,监利,4.25
2020/05/16/11,城陵矶,6.3
2020/05/16/11,汉口,5.31
2020/05/16/11,黄石,5.01
2020/05/16/11,九江,4.63
2020/05/16/11,安庆,4.22
2020/05/16/11,芜湖,2.72
2020/05/16/11,南京,2.1
2020/05/16/11,镇江,1.77
2020/05/16/11,湘江长沙,31.48
2020/05/17/11,宜宾,1.8
2020/05/17/11,泸州(二郎滩),2.29
2020/05/17/11,北碚,0.68
2020/05/17/11,重庆,2.8
2020/05/17/11,寸滩,161.39
2020/05/17/11,涪陵(清溪场),153.05
2020/05/17/11,万州,153.02
2020/05/17/11,茅坪,152.64
2020/05/17/11,宜昌,1.66
2020/05/17/11,枝江,0.68
2020/05/17/11,沙市,-0.58
2020/05/17/11,监利,4.4
2020/05/17/11,城陵矶,6.67
2020/05/17/11,汉口,5.54
2020/05/17/11,黄石,5.13
2020/05/17/11,九江,4.71
2020/05/17/11,安庆,4.26
2020/05/17/11,芜湖,2.78
2020/05/17/11,南京,2.25
2020/05/17/11,镇江,1.92
2020/05/17/11,湘江长沙,31.36
2020/05/18/11,宜宾,2.32
2020/05/18/11,泸州(二郎滩),2.33
2020/05/18/11,北碚,0.88
2020/05/18/11,重庆,2.98
2020/05/18/11,寸滩,161.48
2020/05/18/11,涪陵(清溪场),153.07
2020/05/18/11,万州,153.03
2020/05/18/11,茅坪,152.6
2020/05/18/11,宜昌,1.68
2020/05/18/11,枝江,0.7
2020/05/18/11,沙市,-0.57
2020/05/18/11,监利,4.38
2020/05/18/11,城陵矶,6.63
2020/05/18/11,汉口,5.7
2020/05/18/11,黄石,5.28
2020/05/18/11,九江,4.83
2020/05/18/11,安庆,4.33
2020/05/18/11,芜湖,2.85
2020/05/18/11,南京,2.41
2020/05/18/11,镇江,2.1
2020/05/18/11,湘江长沙,31.25
2020/05/19/11,宜宾,2.3
2020/05/19/11,泸州(二郎滩),2.5
2020/05/19/11,北碚,-0.33
2020/05/19/11,重庆,2.5
2020/05/19/11,寸滩,161.12
2020/05/19/11,涪陵(清溪场),153.01
2020/05/19/11,万州,152.94
2020/05/19/11,茅坪,152.52
2020/05/19/11,宜昌,1.7
2020/05/19/11,枝江,0.7
2020/05/19/11,沙市,-0.58
2020/05/19/11,监利,4.34
2020/05/19/11,城陵矶,6.49
2020/05/19/11,汉口,5.75
2020/05/19/11,黄石,5.39
2020/05/19/11,九江,4.98
2020/05/19/11,安庆,4.43
2020/05/19/11,芜湖,2.93
2020/05/19/11,南京,2.69
2020/05/19/11,镇江,2.41
2020/05/19/11,湘江长沙,30.71
2020/05/20/11,宜宾,2.01
2020/05/20/11,泸州(二郎滩),2.4
2020/05/20/11,北碚,1.49
2020/05/20/11,重庆,3.01
2020/05/20/11,寸滩,161.42
2020/05/20/11,涪陵(清溪场),152.83
2020/05/20/11,万州,152.74
2020/05/20/11,茅坪,152.23
2020/05/20/11,宜昌,2.36
2020/05/20/11,枝江,0.95
2020/05/20/11,沙市,-0.44
2020/05/20/11,监利,4.29
2020/05/20/11,城陵矶,6.31
2020/05/20/11,汉口,5.68
2020/05/20/11,黄石,5.41
2020/05/20/11,九江,5.04
2020/05/20/11,安庆,4.58
2020/05/20/11,芜湖,3.01
2020/05/20/11,南京,2.91
2020/05/20/11,镇江,2.55
2020/05/20/11,湘江长沙,30.85
2020/05/21/11,宜宾,2.19
2020/05/21/11,泸州(二郎滩),2.6
2020/05/21/11,北碚,0.8
2020/05/21/11,重庆,3.1
2020/05/21/11,寸滩,161.96
2020/05/21/11,涪陵(清溪场),152.54
2020/05/21/11,万州,152.46
2020/05/21/11,茅坪,151.91
2020/05/21/11,宜昌,2.72
2020/05/21/11,枝江,1.4
2020/05/21/11,沙市,0.09
2020/05/21/11,监利,4.42
2020/05/21/11,城陵矶,6.25
2020/05/21/11,汉口,5.49
2020/05/21/11,黄石,5.32
2020/05/21/11,九江,5.04
2020/05/21/11,安庆,4.65
2020/05/21/11,芜湖,3.08
2020/05/21/11,南京,3.2
2020/05/21/11,镇江,2.94
2020/05/21/11,湘江长沙,31
2020/05/22/11,宜宾,2.04
2020/05/22/11,泸州(二郎滩),2.5
2020/05/22/11,北碚,-0.28
2020/05/22/11,重庆,3.28
2020/05/22/11,寸滩,161.86
2020/05/22/11,涪陵(清溪场),152.32
2020/05/22/11,万州,152.1
2020/05/22/11,茅坪,151.63
2020/05/22/11,宜昌,2.59
2020/05/22/11,枝江,1.59
2020/05/22/11,沙市,0.48
2020/05/22/11,监利,4.76
2020/05/22/11,城陵矶,6.44
2020/05/22/11,汉口,5.4
2020/05/22/11,黄石,5.22
2020/05/22/11,九江,5.02
2020/05/22/11,安庆,4.73
2020/05/22/11,芜湖,3.13
2020/05/22/11,南京,3.28
2020/05/22/11,镇江,3.23
2020/05/22/11,湘江长沙,30.97
2020/05/23/11,宜宾,1.49
2020/05/23/11,泸州(二郎滩),2.18
2020/05/23/11,北碚,0.86
2020/05/23/11,重庆,3.28
2020/05/23/11,寸滩,161.84
2020/05/23/11,涪陵(清溪场),152.13
2020/05/23/11,万州,151.98
2020/05/23/11,茅坪,151.56
2020/05/23/11,宜昌,1.95
2020/05/23/11,枝江,1.29
2020/05/23/11,沙市,0.37
2020/05/23/11,监利,4.96
2020/05/23/11,城陵矶,6.58
2020/05/23/11,汉口,5.43
2020/05/23/11,黄石,5.19
2020/05/23/11,九江,4.99
2020/05/23/11,安庆,4.75
2020/05/23/11,芜湖,3.14
2020/05/23/11,南京,3.32
2020/05/23/11,镇江,3.41
2020/05/23/11,湘江长沙,30.72
2020/05/24/11,宜宾,2.3
2020/05/24/11,泸州(二郎滩),2
2020/05/24/11,北碚,0.9
2020/05/24/11,重庆,2.83
2020/05/24/11,寸滩,161.37
2020/05/24/11,涪陵(清溪场),152.2
2020/05/24/11,万州,152.01
2020/05/24/11,茅坪,151.66
2020/05/24/11,宜昌,1.35
2020/05/24/11,枝江,0.87
2020/05/24/11,沙市,-0.1
2020/05/24/11,监利,4.8
2020/05/24/11,城陵矶,6.52
2020/05/24/11,汉口,5.46
2020/05/24/11,黄石,5.22
2020/05/24/11,九江,4.98
2020/05/24/11,安庆,4.74
2020/05/24/11,芜湖,3.17
2020/05/24/11,南京,3.24
2020/05/24/11,镇江,3.52
2020/05/24/11,湘江长沙,30.72
2020/05/25/11,宜宾,1.85
2020/05/25/11,泸州(二郎滩),2.5
2020/05/25/11,北碚,0.37
2020/05/25/11,重庆,2.69
2020/05/25/11,寸滩,161.23
2020/05/25/11,涪陵(清溪场),152.23
2020/05/25/11,万州,152.17
2020/05/25/11,茅坪,151.81
2020/05/25/11,宜昌,1.45
2020/05/25/11,枝江,0.28
2020/05/25/11,沙市,-0.87
2020/05/25/11,监利,4.42
2020/05/25/11,城陵矶,6.36
2020/05/25/11,汉口,5.42
2020/05/25/11,黄石,5.21
2020/05/25/11,九江,4.94
2020/05/25/11,安庆,4.7
2020/05/25/11,芜湖,3.13
2020/05/25/11,南京,3.07
2020/05/25/11,镇江,3.59
2020/05/25/11,湘江长沙,30.78
2020/05/26/11,宜宾,3.16
2020/05/26/11,泸州(二郎滩),2.67
2020/05/26/11,北碚,1.75
2020/05/26/11,重庆,3.57
2020/05/26/11,寸滩,162
2020/05/26/11,涪陵(清溪场),152.2
2020/05/26/11,万州,152.01
2020/05/26/11,茅坪,151.63
2020/05/26/11,宜昌,2.37
2020/05/26/11,枝江,0.9
2020/05/26/11,沙市,-0.73
2020/05/26/11,监利,4.1
2020/05/26/11,城陵矶,6.21
2020/05/26/11,汉口,5.35
2020/05/26/11,黄石,5.16
2020/05/26/11,九江,4.91
2020/05/26/11,安庆,4.65
2020/05/26/11,芜湖,3.08
2020/05/26/11,南京,2.6
2020/05/26/11,镇江,3.42
2020/05/26/11,湘江长沙,31.15
2020/05/27/11,宜宾,3.84
2020/05/27/11,泸州(二郎滩),3.6
2020/05/27/11,北碚,0.19
2020/05/27/11,重庆,3.28
2020/05/27/11,寸滩,161.84
2020/05/27/11,涪陵(清溪场),152.07
2020/05/27/11,万州,151.83
2020/05/27/11,茅坪,151.34
2020/05/27/11,宜昌,2.86
2020/05/27/11,枝江,1.37
2020/05/27/11,沙市,-0.05
2020/05/27/11,监利,4.3
2020/05/27/11,城陵矶,6.26
2020/05/27/11,汉口,5.27
2020/05/27/11,黄石,5.09
2020/05/27/11,九江,4.86
2020/05/27/11,安庆,4.61
2020/05/27/11,芜湖,3.06
2020/05/27/11,南京,2.28
2020/05/27/11,镇江,3.16
2020/05/27/11,湘江长沙,31.08
2020/05/28/11,宜宾,3.69
2020/05/28/11,泸州(二郎滩),3.5
2020/05/28/11,北碚,-0.21
2020/05/28/11,重庆,3.7
2020/05/28/11,寸滩,162.36
2020/05/28/11,涪陵(清溪场),151.72
2020/05/28/11,万州,151.46
2020/05/28/11,茅坪,150.93
2020/05/28/11,宜昌,3.01
2020/05/28/11,枝江,1.62
2020/05/28/11,沙市,0.52
2020/05/28/11,监利,4.72
2020/05/28/11,城陵矶,6.36
2020/05/28/11,汉口,5.24
2020/05/28/11,黄石,5.05
2020/05/28/11,九江,4.83
2020/05/28/11,安庆,4.53
2020/05/28/11,芜湖,3.03
2020/05/28/11,南京,2.21
2020/05/28/11,镇江,2.58
2020/05/28/11,湘江长沙,30.73
2020/05/29/11,宜宾,3.1
2020/05/29/11,泸州(二郎滩),3.73
2020/05/29/11,北碚,1.09
2020/05/29/11,重庆,4.41
2020/05/29/11,寸滩,163.07
2020/05/29/11,涪陵(清溪场),151.57
2020/05/29/11,万州,151.13
2020/05/29/11,茅坪,150.5
2020/05/29/11,宜昌,3.3
2020/05/29/11,枝江,2
2020/05/29/11,沙市,0.94
2020/05/29/11,监利,5.08
2020/05/29/11,城陵矶,6.52
2020/05/29/11,汉口,5.27
2020/05/29/11,黄石,5
2020/05/29/11,九江,4.7
2020/05/29/11,安庆,4.42
2020/05/29/11,芜湖,2.93
2020/05/29/11,南京,2.19
2020/05/29/11,镇江,2.09
2020/05/29/11,湘江长沙,30.82
2020/05/30/11,宜宾,2.5
2020/05/30/11,泸州(二郎滩),3.1
2020/05/30/11,北碚,-0.04
2020/05/30/11,重庆,4.21
2020/05/30/11,寸滩,162.84
2020/05/30/11,涪陵(清溪场),151.41
2020/05/30/11,万州,150.98
2020/05/30/11,茅坪,150.39
2020/05/30/11,宜昌,3.19
2020/05/30/11,枝江,1.98
2020/05/30/11,沙市,1.05
2020/05/30/11,监利,5.33
2020/05/30/11,城陵矶,6.82
2020/05/30/11,汉口,5.41
2020/05/30/11,黄石,5.02
2020/05/30/11,九江,4.69
2020/05/30/11,安庆,4.36
2020/05/30/11,芜湖,2.93
2020/05/30/11,南京,2.25
2020/05/30/11,镇江,1.91
2020/05/30/11,湘江长沙,31.65
2020/05/31/11,宜宾,2.68
2020/05/31/11,泸州(二郎滩),2.8
2020/05/31/11,北碚,0.14
2020/05/31/11,重庆,3.51
2020/05/31/11,寸滩,162.07
2020/05/31/11,涪陵(清溪场),151.04
2020/05/31/11,万州,150.72
2020/05/31/11,茅坪,150.02
2020/05/31/11,宜昌,2.98
2020/05/31/11,枝江,1.89
2020/05/31/11,沙市,1
2020/05/31/11,监利,5.49
2020/05/31/11,城陵矶,7.24
2020/05/31/11,汉口,5.65
2020/05/31/11,黄石,5.13
2020/05/31/11,九江,4.75
2020/05/31/11,安庆,4.38
2020/05/31/11,芜湖,2.96
2020/05/31/11,南京,2.29
2020/05/31/11,镇江,1.87
2020/05/31/11,湘江长沙,31.84
2020/06/01/11,宜宾,2.67
2020/06/01/11,泸州(二郎滩),2.8
2020/06/01/11,北碚,-0.06
2020/06/01/11,重庆,3.58
2020/06/01/11,寸滩,162.14
2020/06/01/11,涪陵(清溪场),150.61
2020/06/01/11,万州,150.31
2020/06/01/11,茅坪,149.76
2020/06/01/11,宜昌,3.09
2020/06/01/11,枝江,1.94
2020/06/01/11,沙市,1.03
2020/06/01/11,监利,5.58
2020/06/01/11,城陵矶,7.49
2020/06/01/11,汉口,5.96
2020/06/01/11,黄石,5.36
2020/06/01/11,九江,4.93
2020/06/01/11,安庆,4.41
2020/06/01/11,芜湖,2.95
2020/06/01/11,南京,2.35
2020/06/01/11,镇江,1.94
2020/06/01/11,湘江长沙,32.13
2020/06/02/11,宜宾,3.31
2020/06/02/11,泸州(二郎滩),2.38
2020/06/02/11,北碚,0.43
2020/06/02/11,重庆,3.46
2020/06/02/11,寸滩,162.02
2020/06/02/11,涪陵(清溪场),150.26
2020/06/02/11,万州,149.58
2020/06/02/11,茅坪,149.22
2020/06/02/11,宜昌,3.27
2020/06/02/11,枝江,2.04
2020/06/02/11,沙市,1.07
2020/06/02/11,监利,5.71
2020/06/02/11,城陵矶,7.74
2020/06/02/11,汉口,6.32
2020/06/02/11,黄石,5.67
2020/06/02/11,九江,5.18
2020/06/02/11,安庆,4.58
2020/06/02/11,芜湖,3.1
2020/06/02/11,南京,2.59
2020/06/02/11,镇江,2.21
2020/06/02/11,湘江长沙,31.34
2020/06/03/11,宜宾,3.46
2020/06/03/11,泸州(二郎滩),3.4
2020/06/03/11,北碚,2.39
2020/06/03/11,重庆,5.19
2020/06/03/11,寸滩,163.84
2020/06/03/11,涪陵(清溪场),150.2
2020/06/03/11,万州,0
2020/06/03/11,茅坪,148.71
2020/06/03/11,宜昌,3.93
2020/06/03/11,枝江,2.49
2020/06/03/11,沙市,1.53
2020/06/03/11,监利,5.92
2020/06/03/11,城陵矶,8
2020/06/03/11,汉口,6.63
2020/06/03/11,黄石,6.02
2020/06/03/11,九江,5.54
2020/06/03/11,安庆,4.85
2020/06/03/11,芜湖,3.21
2020/06/03/11,南京,2.84
2020/06/03/11,镇江,2.47
2020/06/03/11,湘江长沙,31.46
2020/06/04/11,宜宾,4.2
2020/06/04/11,泸州(二郎滩),3.46
2020/06/04/11,北碚,1.18
2020/06/04/11,重庆,5.06
2020/06/04/11,寸滩,163.8
2020/06/04/11,涪陵(清溪场),150.13
2020/06/04/11,万州,149.14
2020/06/04/11,茅坪,148.39
2020/06/04/11,宜昌,4.36
2020/06/04/11,枝江,2.87
2020/06/04/11,沙市,1.89
2020/06/04/11,监利,6.34
2020/06/04/11,城陵矶,8.59
2020/06/04/11,汉口,6.96
2020/06/04/11,黄石,6.35
2020/06/04/11,九江,5.92
2020/06/04/11,安庆,5.22
2020/06/04/11,芜湖,3.44
2020/06/04/11,南京,3.29
2020/06/04/11,镇江,2.9
2020/06/04/11,湘江长沙,31.58
2020/06/05/11,宜宾,4.4
2020/06/05/11,泸州(二郎滩),4.3
2020/06/05/11,北碚,1.52
2020/06/05/11,重庆,4.8
2020/06/05/11,寸滩,163.5
2020/06/05/11,涪陵(清溪场),149.47
2020/06/05/11,万州,148.53
2020/06/05/11,茅坪,147.75
2020/06/05/11,宜昌,4.63
2020/06/05/11,枝江,3.26
2020/06/05/11,沙市,2.37
2020/06/05/11,监利,6.81
2020/06/05/11,城陵矶,9.03
2020/06/05/11,汉口,7.48
2020/06/05/11,黄石,6.81
2020/06/05/11,九江,6.37
2020/06/05/11,安庆,5.63
2020/06/05/11,芜湖,3.6
2020/06/05/11,南京,3.63
2020/06/05/11,镇江,3.35
2020/06/05/11,湘江长沙,31.14
2020/06/06/11,宜宾,3.35
2020/06/06/11,泸州(二郎滩),4.1
2020/06/06/11,北碚,1.88
2020/06/06/11,重庆,5.29
2020/06/06/11,寸滩,163.95
2020/06/06/11,涪陵(清溪场),149.11
2020/06/06/11,万州,147.86
2020/06/06/11,茅坪,146.92
2020/06/06/11,宜昌,4.65
2020/06/06/11,枝江,3.27
2020/06/06/11,沙市,2.59
2020/06/06/11,监利,7.16
2020/06/06/11,城陵矶,9.35
2020/06/06/11,汉口,7.92
2020/06/06/11,黄石,7.31
2020/06/06/11,九江,6.87
2020/06/06/11,安庆,6.13
2020/06/06/11,芜湖,3.91
2020/06/06/11,南京,3.95
2020/06/06/11,镇江,3.87
2020/06/06/11,湘江长沙,32.17
2020/06/07/11,宜宾,3.53
2020/06/07/11,泸州(二郎滩),3.1
2020/06/07/11,北碚,0
2020/06/07/11,重庆,4.65
2020/06/07/11,寸滩,163.32
2020/06/07/11,涪陵(清溪场),148.58
2020/06/07/11,万州,147.18
2020/06/07/11,茅坪,146.27
2020/06/07/11,宜昌,4.84
2020/06/07/11,枝江,3.72
2020/06/07/11,沙市,2.94
2020/06/07/11,监利,7.43
2020/06/07/11,城陵矶,9.72
2020/06/07/11,汉口,8.34
2020/06/07/11,黄石,7.8
2020/06/07/11,九江,7.47
2020/06/07/11,安庆,6.68
2020/06/07/11,芜湖,4.25
2020/06/07/11,南京,3.99
2020/06/07/11,镇江,4.08
2020/06/07/11,湘江长沙,31.47
2020/06/08/11,宜宾,3.52
2020/06/08/11,泸州(二郎滩),3.4
2020/06/08/11,北碚,-0.23
2020/06/08/11,重庆,3.95
2020/06/08/11,寸滩,162.57
2020/06/08/11,涪陵(清溪场),147.4
2020/06/08/11,万州,146.3
2020/06/08/11,茅坪,145.46
2020/06/08/11,宜昌,4.88
2020/06/08/11,枝江,3.77
2020/06/08/11,沙市,3.1
2020/06/08/11,监利,7.66
2020/06/08/11,城陵矶,9.9
2020/06/08/11,汉口,8.73
2020/06/08/11,黄石,8.32
2020/06/08/11,九江,7.98
2020/06/08/11,安庆,7.19
2020/06/08/11,芜湖,4.62
2020/06/08/11,南京,3.91
2020/06/08/11,镇江,4.21
2020/06/08/11,湘江长沙,31.24
2020/06/09/11,宜宾,4.6
2020/06/09/11,泸州(二郎滩),3.9
2020/06/09/11,北碚,1.11
2020/06/09/11,重庆,4.65
2020/06/09/11,寸滩,163.28
2020/06/09/11,涪陵(清溪场),146.88
2020/06/09/11,万州,145.71
2020/06/09/11,茅坪,145.27
2020/06/09/11,宜昌,2.88
2020/06/09/11,枝江,3.02
2020/06/09/11,沙市,2.87
2020/06/09/11,监利,7.82
2020/06/09/11,城陵矶,10.02
2020/06/09/11,汉口,8.99
2020/06/09/11,黄石,8.65
2020/06/09/11,九江,8.33
2020/06/09/11,安庆,7.57
2020/06/09/11,芜湖,4.94
2020/06/09/11,南京,3.77
2020/06/09/11,镇江,4.16
2020/06/09/11,湘江长沙,31.64
2020/06/10/11,宜宾,4.1
2020/06/10/11,泸州(二郎滩),4
2020/06/10/11,北碚,-0.36
2020/06/10/11,重庆,4.84
2020/06/10/11,寸滩,163.56
2020/06/10/11,涪陵(清溪场),147.1
2020/06/10/11,万州,145.94
2020/06/10/11,茅坪,145.33
2020/06/10/11,宜昌,2.62
2020/06/10/11,枝江,2.02
2020/06/10/11,沙市,1.71
2020/06/10/11,监利,7.51
2020/06/10/11,城陵矶,10.15
2020/06/10/11,汉口,9.25
2020/06/10/11,黄石,8.9
2020/06/10/11,九江,8.59
2020/06/10/11,安庆,7.82
2020/06/10/11,芜湖,5.13
2020/06/10/11,南京,3.74
2020/06/10/11,镇江,3.81
2020/06/10/11,湘江长沙,32.04
2020/06/11/11,宜宾,3.54
2020/06/11/11,泸州(二郎滩),4
2020/06/11/11,北碚,0.91
2020/06/11/11,重庆,5.01
2020/06/11/11,寸滩,163.68
2020/06/11/11,涪陵(清溪场),147.47
2020/06/11/11,万州,146.04
2020/06/11/11,茅坪,145.33
2020/06/11/11,宜昌,3.19
2020/06/11/11,枝江,2
2020/06/11/11,沙市,1.41
2020/06/11/11,监利,7.32
2020/06/11/11,城陵矶,10.28
2020/06/11/11,汉口,9.41
2020/06/11/11,黄石,9.13
2020/06/11/11,九江,8.78
2020/06/11/11,安庆,8.05
2020/06/11/11,芜湖,5.27
2020/06/11/11,南京,3.78
2020/06/11/11,镇江,3.33
2020/06/11/11,湘江长沙,32.02
2020/06/12/11,宜宾,2.71
2020/06/12/11,泸州(二郎滩),3.5
2020/06/12/11,北碚,-0.22
2020/06/12/11,重庆,4.6
2020/06/12/11,寸滩,163.14
2020/06/12/11,涪陵(清溪场),147.64
2020/06/12/11,万州,146.57
2020/06/12/11,茅坪,145.96
2020/06/12/11,宜昌,2.79
2020/06/12/11,枝江,2.24
2020/06/12/11,沙市,1.61
2020/06/12/11,监利,7.29
2020/06/12/11,城陵矶,10.37
2020/06/12/11,汉口,9.56
2020/06/12/11,黄石,9.3
2020/06/12/11,九江,8.96
2020/06/12/11,安庆,8.2
2020/06/12/11,芜湖,5.44
2020/06/12/11,南京,4
2020/06/12/11,镇江,3.13
2020/06/12/11,湘江长沙,31.22
2020/06/13/11,宜宾,2.95
2020/06/13/11,泸州(二郎滩),3.7
2020/06/13/11,北碚,0.73
2020/06/13/11,重庆,5.17
2020/06/13/11,寸滩,163.77
2020/06/13/11,涪陵(清溪场),148.35
2020/06/13/11,万州,146.96
2020/06/13/11,茅坪,146.05
2020/06/13/11,宜昌,4.72
2020/06/13/11,枝江,3.13
2020/06/13/11,沙市,2.15
2020/06/13/11,监利,7.43
2020/06/13/11,城陵矶,10.5
2020/06/13/11,汉口,9.76
2020/06/13/11,黄石,9.43
2020/06/13/11,九江,9.1
2020/06/13/11,安庆,8.32
2020/06/13/11,芜湖,5.57
2020/06/13/11,南京,4.11
2020/06/13/11,镇江,3.1
2020/06/13/11,湘江长沙,30.98
2020/06/14/11,宜宾,2.96
2020/06/14/11,泸州(二郎滩),3.6
2020/06/14/11,北碚,0.55
2020/06/14/11,重庆,5.29
2020/06/14/11,寸滩,163.98
2020/06/14/11,涪陵(清溪场),148.71
2020/06/14/11,万州,147.06
2020/06/14/11,茅坪,146.32
2020/06/14/11,宜昌,3.41
2020/06/14/11,枝江,3.3
2020/06/14/11,沙市,2.95
2020/06/14/11,监利,7.99
2020/06/14/11,城陵矶,10.63
2020/06/14/11,汉口,9.99
2020/06/14/11,黄石,9.7
2020/06/14/11,九江,9.21
2020/06/14/11,安庆,8.41
2020/06/14/11,芜湖,5.71
2020/06/14/11,南京,4.31
2020/06/14/11,镇江,3.3
2020/06/14/11,湘江长沙,30.78
2020/06/15/11,宜宾,2.62
2020/06/15/11,泸州(二郎滩),3.5
2020/06/15/11,北碚,1.83
2020/06/15/11,重庆,5.7
2020/06/15/11,寸滩,164.45
2020/06/15/11,涪陵(清溪场),149.29
2020/06/15/11,万州,147.78
2020/06/15/11,茅坪,147.02
2020/06/15/11,宜昌,3.87
2020/06/15/11,枝江,2.92
2020/06/15/11,沙市,2.57
2020/06/15/11,监利,8.09
2020/06/15/11,城陵矶,10.83
2020/06/15/11,汉口,10.21
2020/06/15/11,黄石,9.9
2020/06/15/11,九江,9.32
2020/06/15/11,安庆,8.54
2020/06/15/11,芜湖,5.81
2020/06/15/11,南京,4.42
2020/06/15/11,镇江,3.42
2020/06/15/11,湘江长沙,30.89
2020/06/16/11,宜宾,3.18
2020/06/16/11,泸州(二郎滩),2.66
2020/06/16/11,北碚,1.63
2020/06/16/11,重庆,4.98
2020/06/16/11,寸滩,163.67
2020/06/16/11,涪陵(清溪场),148.92
2020/06/16/11,万州,147.22
2020/06/16/11,茅坪,146.25
2020/06/16/11,宜昌,5.79
2020/06/16/11,枝江,4.54
2020/06/16/11,沙市,3.84
2020/06/16/11,监利,8.27
2020/06/16/11,城陵矶,11
2020/06/16/11,汉口,10.29
2020/06/16/11,黄石,9.95
2020/06/16/11,九江,9.35
2020/06/16/11,安庆,8.68
2020/06/16/11,芜湖,6.13
2020/06/16/11,南京,4.78
2020/06/16/11,镇江,3.73
2020/06/16/11,湘江长沙,31.01
